,Geography,Date Interval,Date,Units,BodyType,Petrol,Diesel,Hybrid electric (petrol),Hybrid electric (diesel),Plug-in hybrid electric (petrol),Plug-in hybrid electric (diesel),Battery electric,Range extended electric,Fuel cell electric,Gas,Other fuel types,Total,Plug-in,Zero emission
5252,Wales,Quarterly,2017 Q4 (October to December),Thousands,Buses and coaches,0.0,0.097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.0,0.0
5253,Wales,Quarterly,2018 Q1 (January to March),Thousands,Buses and coaches,0.001,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097,0.0,0.0
5254,Wales,Quarterly,2018 Q2 (April to June),Thousands,Buses and coaches,0.001,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0
5255,Wales,Quarterly,2018 Q3 (July to September),Thousands,Buses and coaches,0.002,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.0,0.0
5256,Wales,Quarterly,2018 Q4 (October to December),Thousands,Buses and coaches,0.001,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.0
5257,Wales,Quarterly,2019 Q1 (January to March),Thousands,Buses and coaches,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0
5258,Wales,Quarterly,2019 Q2 (April to June),Thousands,Buses and coaches,0.002,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0
5259,Wales,Quarterly,2019 Q3 (July to September),Thousands,Buses and coaches,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.0
5260,Wales,Quarterly,2019 Q4 (October to December),Thousands,Buses and coaches,0.0,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126,0.0,0.0
5261,Wales,Quarterly,2020 Q1 (January to March),Thousands,Buses and coaches,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
5262,Wales,Quarterly,2020 Q2 (April to June),Thousands,Buses and coaches,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0
5263,Wales,Quarterly,2020 Q3 (July to September),Thousands,Buses and coaches,0.002,0.072,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.088,0.014,0.014
5264,Wales,Quarterly,2020 Q4 (October to December),Thousands,Buses and coaches,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.0
5265,Wales,Quarterly,2021 Q1 (January to March),Thousands,Buses and coaches,0.001,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0
5266,Wales,Quarterly,2021 Q2 (April to June),Thousands,Buses and coaches,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0,0.0
5267,Wales,Quarterly,2021 Q3 (July to September),Thousands,Buses and coaches,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0
5268,Wales,Quarterly,2021 Q4 (October to December),Thousands,Buses and coaches,0.0,0.063,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.086,0.023,0.023
5269,Wales,Quarterly,2022 Q1 (January to March),Thousands,Buses and coaches,0.001,0.06,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.077,0.016,0.016
5270,Wales,Quarterly,2022 Q2 (April to June),Thousands,Buses and coaches,0.0,0.037,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.051,0.014,0.014
5271,Wales,Quarterly,2022 Q3 (July to September),Thousands,Buses and coaches,0.0,0.025,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.027,0.002,0.002
5272,Wales,Monthly,January 2001,Thousands,Buses and coaches,0.001,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
5273,Wales,Monthly,February 2001,Thousands,Buses and coaches,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
5274,Wales,Monthly,March 2001,Thousands,Buses and coaches,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0
5275,Wales,Monthly,April 2001,Thousands,Buses and coaches,0.002,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0
5276,Wales,Monthly,May 2001,Thousands,Buses and coaches,0.0,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0
5277,Wales,Monthly,June 2001,Thousands,Buses and coaches,0.002,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0
5278,Wales,Monthly,July 2001,Thousands,Buses and coaches,0.003,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.042,0.0,0.0
5279,Wales,Monthly,August 2001,Thousands,Buses and coaches,0.002,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0
5280,Wales,Monthly,September 2001,Thousands,Buses and coaches,0.003,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.0
5281,Wales,Monthly,October 2001,Thousands,Buses and coaches,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0
5282,Wales,Monthly,November 2001,Thousands,Buses and coaches,0.001,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0
5283,Wales,Monthly,December 2001,Thousands,Buses and coaches,0.001,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0
5284,Wales,Monthly,January 2002,Thousands,Buses and coaches,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0
5285,Wales,Monthly,February 2002,Thousands,Buses and coaches,0.002,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0
5286,Wales,Monthly,March 2002,Thousands,Buses and coaches,0.001,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.0
5287,Wales,Monthly,April 2002,Thousands,Buses and coaches,0.001,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.0,0.0
5288,Wales,Monthly,May 2002,Thousands,Buses and coaches,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0
5289,Wales,Monthly,June 2002,Thousands,Buses and coaches,0.003,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0
5290,Wales,Monthly,July 2002,Thousands,Buses and coaches,0.006,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0
5291,Wales,Monthly,August 2002,Thousands,Buses and coaches,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0
5292,Wales,Monthly,September 2002,Thousands,Buses and coaches,0.004,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.0,0.0
5293,Wales,Monthly,October 2002,Thousands,Buses and coaches,0.002,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0
5294,Wales,Monthly,November 2002,Thousands,Buses and coaches,0.001,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0
5295,Wales,Monthly,December 2002,Thousands,Buses and coaches,0.001,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0
5296,Wales,Monthly,January 2003,Thousands,Buses and coaches,0.002,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0
5297,Wales,Monthly,February 2003,Thousands,Buses and coaches,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0
5298,Wales,Monthly,March 2003,Thousands,Buses and coaches,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.078,0.0,0.0
5299,Wales,Monthly,April 2003,Thousands,Buses and coaches,0.004,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0
5300,Wales,Monthly,May 2003,Thousands,Buses and coaches,0.003,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0
5301,Wales,Monthly,June 2003,Thousands,Buses and coaches,0.0,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0
5302,Wales,Monthly,July 2003,Thousands,Buses and coaches,0.001,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.06,0.0,0.0
5303,Wales,Monthly,August 2003,Thousands,Buses and coaches,0.001,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0
5304,Wales,Monthly,September 2003,Thousands,Buses and coaches,0.001,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.0
5305,Wales,Monthly,October 2003,Thousands,Buses and coaches,0.001,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0
5306,Wales,Monthly,November 2003,Thousands,Buses and coaches,0.001,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.042,0.0,0.0
5307,Wales,Monthly,December 2003,Thousands,Buses and coaches,0.002,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.0
5308,Wales,Monthly,January 2004,Thousands,Buses and coaches,0.002,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0
5309,Wales,Monthly,February 2004,Thousands,Buses and coaches,0.001,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0
5310,Wales,Monthly,March 2004,Thousands,Buses and coaches,0.001,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.0
5311,Wales,Monthly,April 2004,Thousands,Buses and coaches,0.001,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079,0.0,0.0
5312,Wales,Monthly,May 2004,Thousands,Buses and coaches,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.0
5313,Wales,Monthly,June 2004,Thousands,Buses and coaches,0.003,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.0,0.0
5314,Wales,Monthly,July 2004,Thousands,Buses and coaches,0.001,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.0,0.0
5315,Wales,Monthly,August 2004,Thousands,Buses and coaches,0.001,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.0
5316,Wales,Monthly,September 2004,Thousands,Buses and coaches,0.001,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.0,0.0
5317,Wales,Monthly,October 2004,Thousands,Buses and coaches,0.002,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
5318,Wales,Monthly,November 2004,Thousands,Buses and coaches,0.001,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,0.0
5319,Wales,Monthly,December 2004,Thousands,Buses and coaches,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0
5320,Wales,Monthly,January 2005,Thousands,Buses and coaches,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0
5321,Wales,Monthly,February 2005,Thousands,Buses and coaches,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0
5322,Wales,Monthly,March 2005,Thousands,Buses and coaches,0.001,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0.0
5323,Wales,Monthly,April 2005,Thousands,Buses and coaches,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0
5324,Wales,Monthly,May 2005,Thousands,Buses and coaches,0.002,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0
5325,Wales,Monthly,June 2005,Thousands,Buses and coaches,0.0,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.0
5326,Wales,Monthly,July 2005,Thousands,Buses and coaches,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0
5327,Wales,Monthly,August 2005,Thousands,Buses and coaches,0.001,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0
5328,Wales,Monthly,September 2005,Thousands,Buses and coaches,0.0,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0.0,0.0
5329,Wales,Monthly,October 2005,Thousands,Buses and coaches,0.001,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0
5330,Wales,Monthly,November 2005,Thousands,Buses and coaches,0.001,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0
5331,Wales,Monthly,December 2005,Thousands,Buses and coaches,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0
5332,Wales,Monthly,January 2006,Thousands,Buses and coaches,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0
5333,Wales,Monthly,February 2006,Thousands,Buses and coaches,0.001,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
5334,Wales,Monthly,March 2006,Thousands,Buses and coaches,0.004,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139,0.0,0.0
5335,Wales,Monthly,April 2006,Thousands,Buses and coaches,0.001,0.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0
5336,Wales,Monthly,May 2006,Thousands,Buses and coaches,0.003,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.0
5337,Wales,Monthly,June 2006,Thousands,Buses and coaches,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.0
5338,Wales,Monthly,July 2006,Thousands,Buses and coaches,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0
5339,Wales,Monthly,August 2006,Thousands,Buses and coaches,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0
5340,Wales,Monthly,September 2006,Thousands,Buses and coaches,0.005,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.074,0.0,0.0
5341,Wales,Monthly,October 2006,Thousands,Buses and coaches,0.004,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057,0.0,0.0
5342,Wales,Monthly,November 2006,Thousands,Buses and coaches,0.002,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0
5343,Wales,Monthly,December 2006,Thousands,Buses and coaches,0.001,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
5344,Wales,Monthly,January 2007,Thousands,Buses and coaches,0.003,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0
5345,Wales,Monthly,February 2007,Thousands,Buses and coaches,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0
5346,Wales,Monthly,March 2007,Thousands,Buses and coaches,0.007,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.072,0.0,0.0
5347,Wales,Monthly,April 2007,Thousands,Buses and coaches,0.002,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0
5348,Wales,Monthly,May 2007,Thousands,Buses and coaches,0.001,0.043,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.0,0.047,0.001,0.001
5349,Wales,Monthly,June 2007,Thousands,Buses and coaches,0.001,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0
5350,Wales,Monthly,July 2007,Thousands,Buses and coaches,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0
5351,Wales,Monthly,August 2007,Thousands,Buses and coaches,0.004,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0
5352,Wales,Monthly,September 2007,Thousands,Buses and coaches,0.001,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,0.0,0.0
5353,Wales,Monthly,October 2007,Thousands,Buses and coaches,0.004,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.0
5354,Wales,Monthly,November 2007,Thousands,Buses and coaches,0.003,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.0
5355,Wales,Monthly,December 2007,Thousands,Buses and coaches,0.001,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0
5356,Wales,Monthly,January 2008,Thousands,Buses and coaches,0.005,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0
5357,Wales,Monthly,February 2008,Thousands,Buses and coaches,0.002,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0
5358,Wales,Monthly,March 2008,Thousands,Buses and coaches,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.0
5359,Wales,Monthly,April 2008,Thousands,Buses and coaches,0.009,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0
5360,Wales,Monthly,May 2008,Thousands,Buses and coaches,0.002,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0
5361,Wales,Monthly,June 2008,Thousands,Buses and coaches,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0
5362,Wales,Monthly,July 2008,Thousands,Buses and coaches,0.001,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0
5363,Wales,Monthly,August 2008,Thousands,Buses and coaches,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0
5364,Wales,Monthly,September 2008,Thousands,Buses and coaches,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.0
5365,Wales,Monthly,October 2008,Thousands,Buses and coaches,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0
5366,Wales,Monthly,November 2008,Thousands,Buses and coaches,0.001,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0
5367,Wales,Monthly,December 2008,Thousands,Buses and coaches,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0
5368,Wales,Monthly,January 2009,Thousands,Buses and coaches,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0
5369,Wales,Monthly,February 2009,Thousands,Buses and coaches,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0
5370,Wales,Monthly,March 2009,Thousands,Buses and coaches,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0
5371,Wales,Monthly,April 2009,Thousands,Buses and coaches,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0
5372,Wales,Monthly,May 2009,Thousands,Buses and coaches,0.001,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0
5373,Wales,Monthly,June 2009,Thousands,Buses and coaches,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0
5374,Wales,Monthly,July 2009,Thousands,Buses and coaches,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.0
5375,Wales,Monthly,August 2009,Thousands,Buses and coaches,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0
5376,Wales,Monthly,September 2009,Thousands,Buses and coaches,0.001,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
5377,Wales,Monthly,October 2009,Thousands,Buses and coaches,0.001,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
5378,Wales,Monthly,November 2009,Thousands,Buses and coaches,0.001,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0
5379,Wales,Monthly,December 2009,Thousands,Buses and coaches,0.001,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0
5380,Wales,Monthly,January 2010,Thousands,Buses and coaches,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0
5381,Wales,Monthly,February 2010,Thousands,Buses and coaches,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0
5382,Wales,Monthly,March 2010,Thousands,Buses and coaches,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.0,0.0
5383,Wales,Monthly,April 2010,Thousands,Buses and coaches,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0
5384,Wales,Monthly,May 2010,Thousands,Buses and coaches,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0
5385,Wales,Monthly,June 2010,Thousands,Buses and coaches,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0
5386,Wales,Monthly,July 2010,Thousands,Buses and coaches,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0
5387,Wales,Monthly,August 2010,Thousands,Buses and coaches,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0
5388,Wales,Monthly,September 2010,Thousands,Buses and coaches,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0
5389,Wales,Monthly,October 2010,Thousands,Buses and coaches,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
5390,Wales,Monthly,November 2010,Thousands,Buses and coaches,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0
5391,Wales,Monthly,December 2010,Thousands,Buses and coaches,0.001,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0
5392,Wales,Monthly,January 2011,Thousands,Buses and coaches,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0
5393,Wales,Monthly,February 2011,Thousands,Buses and coaches,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0
5394,Wales,Monthly,March 2011,Thousands,Buses and coaches,0.0,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.0
5395,Wales,Monthly,April 2011,Thousands,Buses and coaches,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,0.0
5396,Wales,Monthly,May 2011,Thousands,Buses and coaches,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0
5397,Wales,Monthly,June 2011,Thousands,Buses and coaches,0.0,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0
5398,Wales,Monthly,July 2011,Thousands,Buses and coaches,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
5399,Wales,Monthly,August 2011,Thousands,Buses and coaches,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0
5400,Wales,Monthly,September 2011,Thousands,Buses and coaches,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0
5401,Wales,Monthly,October 2011,Thousands,Buses and coaches,0.001,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.0,0.0
5402,Wales,Monthly,November 2011,Thousands,Buses and coaches,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0
5403,Wales,Monthly,December 2011,Thousands,Buses and coaches,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
5404,Wales,Monthly,January 2012,Thousands,Buses and coaches,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0
5405,Wales,Monthly,February 2012,Thousands,Buses and coaches,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0
5406,Wales,Monthly,March 2012,Thousands,Buses and coaches,0.001,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0
5407,Wales,Monthly,April 2012,Thousands,Buses and coaches,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.0,0.0
5408,Wales,Monthly,May 2012,Thousands,Buses and coaches,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0
5409,Wales,Monthly,June 2012,Thousands,Buses and coaches,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0
5410,Wales,Monthly,July 2012,Thousands,Buses and coaches,0.001,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0
